17,2,493.38,300.98,91.91999999999996,46.41999999999996,1,1,1.0
17,3,206.1,247.25,96.98999999999998,45.14999999999998,1,1,1.0
18,2,473.0,297.9,99.0,51.39000000000004,1,1,1.0
18,3,206.1,247.25,96.98999999999998,45.24000000000001,1,1,1.0
19,2,455.94,300.98,99.00000000000006,51.389999999999986,1,1,1.0
19,3,206.1,247.25,96.98999999999998,45.329999999999984,1,1,1.0
20,2,437.46,304.06,99.00000000000006,51.389999999999986,1,1,1.0
20,3,206.1,247.25,96.98999999999998,45.420000000000016,1,1,1.0
21,2,421.35,308.33,103.54999999999995,51.39000000000004,1,1,1.0
21,3,206.1,247.25,96.98999999999998,45.50999999999999,1,1,1.0
22,2,403.95,311.3,103.54000000000002,51.389999999999986,1,1,1.0
22,3,206.1,247.25,96.98999999999998,45.60000000000002,1,1,1.0
23,2,385.26,313.0,107.84000000000003,54.77999999999997,1,1,1.0
23,3,206.1,247.25,96.98999999999998,45.69,1,1,1.0
24,2,365.31,316.4,109.49000000000001,56.10000000000002,1,1,1.0
24,3,206.1,247.25,96.98999999999998,45.77999999999997,1,1,1.0
25,2,346.2,321.49,114.19999999999999,56.099999999999966,1,1,1.0
25,3,206.1,247.25,96.98999999999998,45.870000000000005,1,1,1.0
26,2,324.55,322.8,114.19999999999999,58.620000000000005,1,1,1.0
26,3,206.1,247.25,96.98999999999998,45.97000000000003,1,1,1.0
27,2,307.14,323.65,114.19999999999999,58.620000000000005,1,1,1.0
27,3,206.1,247.25,96.98999999999998,46.06,1,1,1.0
28,2,288.46,330.02,114.19,58.610000000000014,1,1,1.0
28,3,206.1,247.25,96.98999999999998,46.14999999999998,1,1,1.0
29,2,264.68,332.99,120.51999999999998,58.620000000000005,1,1,1.0
29,3,206.1,247.25,96.98999999999998,46.24000000000001,1,1,1.0
30,2,245.57,337.6,120.51999999999998,61.22999999999996,1,1,1.0
30,3,206.1,247.25,96.98999999999998,46.329999999999984,1,1,1.0
31,2,221.09,338.13,126.41,65.47000000000003,1,1,1.0
31,3,206.1,247.25,96.98999999999998,46.420000000000016,1,1,1.0
32,2,199.27,340.79,131.23,65.46999999999997,1,1,1.0
32,3,206.1,247.25,96.98999999999998,46.50999999999999,1,1,1.0
33,2,169.46,347.18,137.64000000000001,66.51999999999998,1,1,1.0
33,3,206.1,247.25,96.98999999999998,46.60000000000002,1,1,1.0
34,2,148.71,351.44,137.62999999999997,66.51999999999998,1,1,1.0
34,3,206.1,247.25,96.98999999999998,46.69,1,1,1.0
35,2,126.35,356.23,144.54999999999998,66.51999999999998,1,1,1.0
35,3,206.1,247.25,96.98999999999998,46.77999999999997,1,1,1.0
36,2,100.28,359.95,147.17,69.72000000000003,1,1,1.0
36,3,206.1,247.25,96.98999999999998,46.870000000000005,1,1,1.0
37,2,71.54,366.33,151.95999999999998,69.72000000000003,1,1,1.0
37,3,206.1,247.25,96.98999999999998,46.97000000000003,1,1,1.0
38,2,46.52,368.99,151.97,72.90999999999997,1,1,1.0
38,3,206.1,247.25,96.98999999999998,47.06,1,1,1.0
39,2,14.1,368.99,162.6,80.90999999999997,1,1,1.0
39,3,206.1,247.25,96.98999999999998,47.14999999999998,1,1,1.0
40,2,0.2,372.72,150.96,80.90999999999997,1,1,1.0
40,3,206.1,247.25,96.98999999999998,47.24000000000001,1,1,1.0
41,2,0.2,378.6,129.10000000000002,81.89999999999998,1,1,1.0
41,3,206.1,247.25,96.98999999999998,47.329999999999984,1,1,1.0
42,2,0.2,385.0,102.5,80.80000000000001,1,1,1.0
42,3,206.1,247.25,96.98999999999998,47.420000000000016,1,1,1.0
43,2,0.0,388.7,79.2,74.99000000000001,1,1,1.0
43,3,206.1,247.25,96.98999999999998,47.50999999999999,1,1,1.0
44,2,0.53,393.5,53.699999999999996,71.25999999999999,1,1,1.0
44,3,206.1,247.25,96.98999999999998,47.60000000000002,1,1,1.0
45,2,0.53,409.5,30.77,55.25999999999999,1,1,1.0
45,3,206.1,247.25,96.98999999999998,47.69,1,1,1.0
46,3,206.1,247.25,96.98999999999998,47.77999999999997,1,1,1.0
47,3,206.1,247.25,96.98999999999998,47.879999999999995,1,1,1.0
48,3,206.1,247.25,96.98999999999998,47.97000000000003,1,1,1.0
49,3,206.1,247.25,96.98999999999998,48.06,1,1,1.0
50,3,206.1,247.25,96.98999999999998,48.14999999999998,1,1,1.0
51,3,206.1,247.25,96.98999999999998,48.24000000000001,1,1,1.0
52,3,206.1,247.25,96.98999999999998,48.329999999999984,1,1,1.0
52,4,947.83,223.46,12.169999999999959,59.359999999999985,1,1,1.0
53,3,206.1,247.25,96.98999999999998,48.420000000000016,1,1,1.0
53,4,943.7,223.46,16.299999999999955,59.359999999999985,1,1,1.0
54,3,206.1,247.25,96.98999999999998,48.50999999999999,1,1,1.0
54,4,937.1,223.46,22.899999999999977,65.14000000000001,1,1,1.0
55,3,206.1,247.25,96.98999999999998,48.60000000000002,1,1,1.0
55,4,931.3,223.46,28.700000000000045,65.14000000000001,1,1,1.0
56,3,206.1,247.25,96.98999999999998,48.69,1,1,1.0
56,4,928.0,223.46,32.0,65.14000000000001,1,1,1.0
57,3,206.1,247.25,96.98999999999998,48.79000000000002,1,1,1.0
57,4,924.7,223.46,35.299999999999955,65.14000000000001,1,1,1.0
58,3,206.1,247.25,96.98999999999998,48.879999999999995,1,1,1.0
58,4,922.2,223.46,37.799999999999955,65.14000000000001,1,1,1.0
59,3,206.1,247.25,96.98999999999998,48.97000000000003,1,1,1.0
59,4,915.6,223.46,44.39999999999998,65.14000000000001,1,1,1.0
60,3,206.1,247.25,96.98999999999998,49.06,1,1,1.0
60,4,911.5,223.46,48.5,65.14000000000001,1,1,1.0
61,3,206.1,247.25,96.98999999999998,49.14999999999998,1,1,1.0
61,4,903.3,223.46,56.700000000000045,65.14000000000001,1,1,1.0
62,3,206.1,247.25,96.98999999999998,49.24000000000001,1,1,1.0
62,4,897.5,223.46,62.5,74.23999999999998,1,1,1.0
63,3,206.1,247.25,96.98999999999998,49.329999999999984,1,1,1.0
63,4,894.2,223.46,65.79999999999995,77.53999999999999,1,1,1.0
64,3,206.1,247.25,96.98999999999998,49.420000000000016,1,1,1.0
64,4,889.3,223.46,70.70000000000005,82.43999999999997,1,1,1.0
65,3,206.1,247.25,96.98999999999998,49.50999999999999,1,1,1.0
65,4,885.2,223.46,74.79999999999995,83.23999999999998,1,1,1.0
66,3,206.1,247.25,96.98999999999998,49.60000000000002,1,1,1.0
66,4,873.7,223.46,86.29999999999995,82.43999999999997,1,1,1.0
67,3,206.1,247.25,96.98999999999998,49.69,1,1,1.0
67,4,867.1,223.46,92.89999999999998,82.43999999999997,1,1,1.0
68,3,206.1,247.25,96.98999999999998,49.79000000000002,1,1,1.0
68,4,860.5,223.46,99.5,88.23999999999998,1,1,1.0
69,3,206.1,247.25,96.98999999999998,49.879999999999995,1,1,1.0
69,4,857.2,223.46,102.79999999999995,88.23999999999998,1,1,1.0
70,3,206.1,247.25,96.98999999999998,49.97000000000003,1,1,1.0
70,4,854.7,223.46,105.29999999999995,88.23999999999998,1,1,1.0
71,3,206.1,247.25,96.98999999999998,50.06,1,1,1.0
71,4,842.3,223.46,117.70000000000005,88.23999999999998,1,1,1.0
72,3,206.1,247.25,96.98999999999998,50.14999999999998,1,1,1.0
72,4,832.4,223.46,127.60000000000002,88.23999999999998,1,1,1.0
73,3,206.1,247.25,96.98999999999998,50.24000000000001,1,1,1.0
73,4,827.5,223.46,132.5,88.23999999999998,1,1,1.0
74,3,206.1,247.25,96.98999999999998,50.329999999999984,1,1,1.0
74,4,820.1,223.46,139.89999999999998,94.84,1,1,1.0
75,3,206.1,247.25,96.98999999999998,50.420000000000016,1,1,1.0
75,4,816.0,223.46,144.0,98.93999999999997,1,1,1.0
75,5,809.3,252.3,50.33000000000004,30.519999999999982,1,1,1.0
76,3,206.1,247.25,96.98999999999998,50.50999999999999,1,1,1.0
76,4,811.1,223.46,148.89999999999998,104.73999999999998,1,1,1.0
76,5,801.06,254.77,50.32000000000005,30.52000000000001,1,1,1.0
77,3,206.1,247.25,96.98999999999998,50.60000000000002,1,1,1.0
77,4,798.7,223.46,161.29999999999995,105.64000000000001,1,1,1.0
77,5,793.64,254.77,50.32000000000005,30.52000000000001,1,1,1.0
78,3,206.1,247.25,96.98999999999998,50.69999999999999,1,1,1.0
78,4,791.3,223.46,168.70000000000005,104.03999999999999,1,1,1.0
78,5,781.3,256.4,62.66000000000008,28.890000000000043,1,1,1.0
79,3,206.1,247.25,96.98999999999998,50.79000000000002,1,1,1.0
79,4,783.9,223.46,176.10000000000002,104.84,1,1,1.0
79,5,771.41,259.7,62.66000000000008,28.889999999999986,1,1,1.0
80,3,206.1,247.25,96.98999999999998,50.879999999999995,1,1,1.0
80,4,780.6,229.2,171.19999999999993,102.40000000000003,1,1,1.0
80,5,762.34,260.52,62.65999999999997,28.890000000000043,1,1,1.0
81,3,206.1,247.25,96.98999999999998,50.97000000000003,1,1,1.0
81,4,774.78,234.15,169.60000000000002,102.4,1,1,1.0
81,5,749.97,261.35,62.66999999999996,28.879999999999995,1,1,1.0
82,3,206.1,247.25,96.98999999999998,51.06,1,1,1.0
82,4,758.29,235.8,182.81000000000006,102.39999999999998,1,1,1.0
82,5,740.91,261.35,62.66000000000008,28.879999999999995,1,1,1.0
83,3,206.1,247.25,96.98999999999998,51.14999999999998,1,1,1.0
83,4,750.46,234.15,182.80999999999995,102.4,1,1,1.0
83,5,732.66,261.35,62.67000000000007,28.879999999999995,1,1,1.0
84,3,206.12,247.2,96.99000000000001,51.150000000000034,1,1,1.0
84,4,742.63,232.5,182.81000000000006,102.39999999999998,1,1,1.0
84,5,722.77,262.99,62.65999999999997,28.889999999999986,1,1,1.0
85,3,206.15,247.14,96.98999999999998,51.150000000000034,1,1,1.0
85,4,729.44,232.5,191.05999999999995,105.69999999999999,1,1,1.0
85,5,710.4,262.99,62.67000000000007,28.889999999999986,1,1,1.0
86,3,206.18,247.09,96.99000000000001,51.150000000000006,1,1,1.0
86,4,721.58,234.25,191.05999999999995,105.69,1,1,1.0
86,5,699.69,262.99,62.65999999999997,28.889999999999986,1,1,1.0
86,6,886.01,235.0,41.210000000000036,35.44999999999999,1,1,1.0
87,3,206.21,247.03,96.98999999999998,51.150000000000006,1,1,1.0
87,4,713.71,236.0,191.05999999999995,105.69,1,1,1.0
87,5,690.08,263.87,62.65999999999997,28.889999999999986,1,1,1.0
87,6,879.02,235.88,41.210000000000036,35.44,1,1,1.0
88,3,206.23,246.98,96.99000000000004,51.150000000000006,1,1,1.0
88,4,710.22,236.0,191.05999999999995,105.69,1,1,1.0
88,5,678.72,265.62,62.65999999999997,28.879999999999995,1,1,1.0
88,6,865.04,240.25,39.48000000000002,35.44,1,1,1.0
89,3,206.26,246.93,96.99000000000001,51.139999999999986,1,1,1.0
89,4,693.61,238.62,201.59000000000003,105.69,1,1,1.0
89,5,664.74,266.49,62.65999999999997,28.889999999999986,1,1,1.0
89,6,861.54,240.68,39.48000000000002,35.44999999999999,1,1,1.0
90,3,206.29,246.87,96.98999999999998,51.14999999999998,1,1,1.0
90,4,684.88,236.87,201.58000000000004,105.69999999999999,1,1,1.0
90,5,652.5,265.62,62.66999999999996,28.889999999999986,1,1,1.0
90,6,858.04,241.12,39.49000000000001,35.44999999999999,1,1,1.0
91,3,206.31,246.82,96.99000000000001,51.139999999999986,1,1,1.0
91,4,673.5,238.62,202.48000000000002,117.88,1,1,1.0
91,5,641.1,266.5,69.69999999999993,28.879999999999995,1,1,1.0
91,6,851.93,241.12,39.48000000000002,35.44999999999999,1,1,1.0
92,3,206.34,246.76,96.98999999999998,51.150000000000034,1,1,1.0
92,4,666.51,236.9,205.99,119.6,1,1,1.0
92,5,630.62,267.37,69.68999999999994,28.879999999999995,1,1,1.0
92,6,844.06,241.12,39.49000000000001,35.44999999999999,1,1,1.0
93,3,206.37,246.71,96.99000000000001,51.150000000000006,1,1,1.0
93,4,649.03,234.28,221.76999999999998,125.72,1,1,1.0
93,5,616.6,267.4,74.10000000000002,31.5,1,1,1.0
93,6,837.07,241.99,39.489999999999895,35.44999999999999,1,1,1.0
94,3,206.4,246.65,96.98999999999998,51.150000000000006,1,1,1.0
94,4,640.3,234.28,221.76,125.72,1,1,1.0
94,5,603.5,270.0,87.20000000000005,28.899999999999977,1,1,1.0
94,6,830.08,242.87,39.49000000000001,35.44999999999999,1,1,1.0
95,3,206.42,246.6,96.99000000000004,51.150000000000006,1,1,1.0
95,4,629.81,236.03,221.7700000000001,125.72,1,1,1.0
95,5,592.1,270.0,98.60000000000002,28.899999999999977,1,1,1.0
95,6,824.84,242.87,39.48000000000002,35.44999999999999,1,1,1.0
96,3,206.45,246.54,96.99000000000001,51.150000000000006,1,1,1.0
96,4,622.82,238.65,221.76999999999998,125.72,1,1,1.0
96,5,578.12,269.13,98.60000000000002,28.899999999999977,1,1,1.0
96,6,813.48,244.62,39.48000000000002,35.44,1,1,1.0
97,3,206.48,246.49,96.99000000000004,51.14999999999998,1,1,1.0
97,4,606.22,236.9,226.17999999999995,127.47,1,1,1.0
97,5,565.89,268.25,98.60000000000002,28.899999999999977,1,1,1.0
97,6,810.86,243.74,39.48000000000002,35.44999999999999,1,1,1.0
98,3,206.5,246.44,97.0,51.139999999999986,1,1,1.0
98,4,593.1,248.3,239.29999999999995,123.09999999999997,1,1,1.0
98,5,550.16,268.25,98.60000000000002,28.899999999999977,1,1,1.0
98,6,802.12,243.74,39.49000000000001,35.44999999999999,1,1,1.0
99,3,206.53,246.38,96.98999999999998,51.14999999999998,1,1,1.0
99,4,583.49,250.05,239.29999999999995,123.09999999999997,1,1,1.0
99,5,535.3,265.63,98.61000000000001,37.60000000000002,1,1,1.0
99,6,772.4,244.6,57.85000000000002,35.46000000000001,1,1,1.0
100,3,206.56,246.33,96.99000000000001,51.140000000000015,1,1,1.0
100,4,570.38,250.92,239.29999999999995,123.1,1,1,1.0
100,5,526.57,265.63,98.59999999999991,37.60000000000002,1,1,1.0
100,6,761.92,244.6,57.84000000000003,35.46000000000001,1,1,1.0
101,3,206.59,246.27,96.98999999999998,51.150000000000006,1,1,1.0
101,4,556.4,252.7,249.80000000000007,128.31,1,1,1.0
101,5,512.58,269.13,98.61000000000001,37.60000000000002,1,1,1.0
101,6,748.81,244.6,57.84000000000003,35.46000000000001,1,1,1.0
102,3,206.61,246.22,96.99000000000001,51.150000000000006,1,1,1.0
102,4,543.29,255.32,249.80000000000007,128.31,1,1,1.0
102,5,498.6,266.5,98.61000000000001,37.60000000000002,1,1,1.0
102,6,740.94,245.47,57.84999999999991,35.47,1,1,1.0
103,3,206.64,246.16,96.99000000000001,51.150000000000006,1,1,1.0
103,4,530.19,257.07,257.7099999999999,128.31,1,1,1.0
103,5,487.25,267.38,98.60000000000002,37.60000000000002,1,1,1.0
103,6,731.33,244.6,57.84999999999991,35.46000000000001,1,1,1.0
104,3,206.67,246.11,96.99000000000004,51.14999999999998,1,1,1.0
104,4,512.71,259.7,262.0899999999999,130.05,1,1,1.0
104,5,470.64,268.25,98.61000000000001,37.60000000000002,1,1,1.0
104,6,717.35,245.47,57.85000000000002,35.47,1,1,1.0
105,3,206.7,246.05,96.99000000000001,51.14999999999998,1,1,1.0
105,4,495.23,261.4,269.97,137.09000000000003,1,1,1.0
105,5,457.54,268.25,98.59999999999997,37.60000000000002,1,1,1.0
105,6,707.74,245.47,57.85000000000002,35.47,1,1,1.0
106,3,206.72,246.0,96.98999999999998,51.14999999999998,1,1,1.0
106,4,474.3,261.4,290.90000000000003,137.09000000000003,1,1,1.0
106,5,440.9,268.25,115.24000000000001,37.60000000000002,1,1,1.0
106,6,683.3,249.0,82.29000000000008,31.939999999999998,1,1,1.0
106,7,947.07,212.3,12.92999999999995,56.80000000000001,1,1,1.0
107,3,206.75,245.95,96.99000000000001,51.139999999999986,1,1,1.0
107,4,457.92,266.08,290.90000000000003,137.09000000000003,1,1,1.0
107,5,431.54,268.25,115.23999999999995,37.60000000000002,1,1,1.0
107,6,666.92,252.51,82.29000000000008,31.939999999999998,1,1,1.0
107,7,938.9,212.3,21.100000000000023,56.80000000000001,1,1,1.0
108,3,206.78,245.89,96.98999999999998,51.150000000000034,1,1,1.0
108,4,446.22,268.4,292.0799999999999,144.13,1,1,1.0
108,5,412.8,272.93,111.80000000000001,37.56999999999999,1,1,1.0
108,6,649.34,252.5,90.50999999999999,31.94999999999999,1,1,1.0
108,7,934.8,212.3,25.200000000000045,56.80000000000001,1,1,1.0
109,3,206.8,245.84,96.99000000000001,51.150000000000006,1,1,1.0
109,4,424.0,268.4,309.6,144.13,1,1,1.0
109,5,396.42,271.76,111.80000000000001,37.56999999999999,1,1,1.0
109,6,637.65,253.67,90.5,31.940000000000026,1,1,1.0
109,7,930.7,212.3,29.299999999999955,56.80000000000001,1,1,1.0
110,3,206.83,245.78,96.98999999999998,51.150000000000006,1,1,1.0
110,4,411.13,263.72,309.6,144.13,1,1,1.0
110,5,385.9,274.1,111.80000000000001,37.56999999999999,1,1,1.0
110,6,624.78,254.84,90.50999999999999,31.93999999999997,1,1,1.0
110,7,923.7,212.3,36.299999999999955,56.80000000000001,1,1,1.0
111,3,206.86,245.73,96.99000000000001,51.150000000000006,1,1,1.0
111,4,397.09,276.59,314.31,144.12,1,1,1.0
111,5,371.86,274.1,111.80000000000001,37.56999999999999,1,1,1.0
111,6,594.4,254.8,120.88999999999999,31.97999999999996,1,1,1.0
111,7,920.2,212.3,39.799999999999955,56.80000000000001,1,1,1.0
112,3,206.89,245.67,96.99000000000001,51.150000000000006,1,1,1.0
112,4,377.21,281.27,321.29,144.12,1,1,1.0
112,5,351.97,276.44,111.79999999999995,37.56999999999999,1,1,1.0
112,6,580.36,254.8,120.88999999999999,31.97999999999996,1,1,1.0
112,7,916.7,212.3,43.299999999999955,56.80000000000001,1,1,1.0
113,3,206.91,245.62,96.98999999999998,51.14999999999998,1,1,1.0
113,4,359.7,280.1,329.44,144.12,1,1,1.0
113,5,344.95,276.44,111.80000000000001,37.56999999999999,1,1,1.0
113,6,565.16,258.31,120.88,31.980000000000018,1,1,1.0
113,7,912.0,212.3,48.0,56.80000000000001,1,1,1.0
114,3,206.94,245.57,96.99000000000001,51.139999999999986,1,1,1.0
114,4,339.81,278.93,337.59,144.12,1,1,1.0
114,5,329.75,276.44,111.80000000000001,37.56999999999999,1,1,1.0
114,6,551.12,259.48,120.88999999999999,31.97999999999996,1,1,1.0
114,7,906.75,212.3,53.25,62.64999999999998,1,1,1.0
115,3,206.97,245.51,96.98999999999998,51.150000000000034,1,1,1.0
115,4,323.44,290.62,344.56,144.13,1,1,1.0
115,5,316.88,278.78,111.80000000000001,37.57000000000005,1,1,1.0
115,6,537.08,259.48,120.88999999999999,31.97999999999996,1,1,1.0
115,7,901.5,212.3,58.5,68.5,1,1,1.0
116,3,206.99,245.46,96.99000000000001,51.140000000000015,1,1,1.0
116,4,302.37,285.95,352.76,167.55,1,1,1.0
116,5,302.84,278.78,111.80000000000001,37.57000000000005,1,1,1.0
116,6,531.23,259.48,120.88999999999999,31.97999999999996,1,1,1.0
116,7,896.25,212.3,63.75,68.5,1,1,1.0
117,3,207.02,245.4,96.98999999999998,51.150000000000006,1,1,1.0
117,4,285.99,285.95,363.30999999999995,167.55,1,1,1.0
117,5,287.64,278.78,111.80000000000001,37.57000000000005,1,1,1.0
117,6,517.2,259.48,120.88,31.97999999999996,1,1,1.0
117,7,891.0,212.3,69.0,68.5,1,1,1.0
118,3,207.05,245.35,96.99000000000001,51.150000000000006,1,1,1.0
118,4,263.77,287.11,370.37,174.57999999999998,1,1,1.0
118,5,275.94,278.78,111.80000000000001,37.57000000000005,1,1,1.0
118,6,504.33,258.31,120.89000000000004,38.99000000000001,1,1,1.0
118,7,887.5,212.3,72.5,70.80000000000001,1,1,1.0
119,3,207.08,245.29,96.98999999999998,51.150000000000006,1,1,1.0
119,4,242.71,287.11,380.89,174.57999999999998,1,1,1.0
119,5,256.05,283.46,111.80000000000001,37.56999999999999,1,1,1.0
119,6,490.29,261.82,120.88999999999993,38.99000000000001,1,1,1.0
119,7,885.16,212.3,72.5,70.80000000000001,1,1,1.0
120,3,207.1,245.24,96.98999999999998,51.14999999999998,1,1,1.0
120,4,215.81,295.3,410.19,176.89999999999998,1,1,1.0
120,5,240.85,285.8,111.79999999999998,37.56999999999999,1,1,1.0
120,6,476.25,265.33,120.88999999999999,38.99000000000001,1,1,1.0
120,7,875.8,212.3,81.86000000000001,73.09999999999997,1,1,1.0
121,3,207.13,245.18,96.99000000000001,51.14999999999998,1,1,1.0
121,4,192.41,296.47,410.19000000000005,176.89999999999998,1,1,1.0
121,5,222.13,285.8,111.80000000000001,37.56999999999999,1,1,1.0
121,6,456.37,266.5,120.88999999999999,38.99000000000001,1,1,1.0
121,7,872.29,212.3,81.86000000000001,73.09999999999997,1,1,1.0
122,3,207.16,245.13,96.98999999999998,51.14999999999998,1,1,1.0
122,4,173.7,305.83,410.19,176.90000000000003,1,1,1.0
122,5,204.58,288.14,111.79999999999998,37.56999999999999,1,1,1.0
122,6,443.5,262.99,120.88999999999999,38.99000000000001,1,1,1.0
122,7,866.4,212.3,87.75,73.09999999999997,1,1,1.0
123,3,207.18,245.08,97.0,51.140000000000015,1,1,1.0
123,4,150.3,311.67,423.09999999999997,176.90999999999997,1,1,1.0
123,5,189.38,289.31,111.80000000000001,37.56999999999999,1,1,1.0
123,6,428.3,262.99,120.87999999999994,38.99000000000001,1,1,1.0
123,7,858.21,212.3,87.75,73.09999999999997,1,1,1.0
124,3,207.21,245.02,96.98999999999998,51.150000000000006,1,1,1.0
124,4,121.06,314.01,438.34,176.91000000000003,1,1,1.0
124,5,175.34,291.65,111.79999999999998,37.57000000000005,1,1,1.0
124,6,420.11,262.99,120.88,38.99000000000001,1,1,1.0
124,7,855.87,214.64,87.75999999999999,73.10000000000002,1,1,1.0
125,3,207.24,244.97,96.99000000000001,51.140000000000015,1,1,1.0
125,4,97.67,302.3,444.22999999999996,207.3,1,1,1.0
125,5,154.28,290.5,111.79999999999998,41.06,1,1,1.0
125,6,406.07,264.11,120.89000000000004,47.22999999999996,1,1,1.0
125,7,844.18,212.3,87.75,73.09999999999997,1,1,1.0
126,3,207.27,244.91,96.98999999999998,51.150000000000006,1,1,1.0
126,4,66.08,310.49,465.25000000000006,207.29999999999995,1,1,1.0
126,5,137.91,294.01,111.80000000000001,41.06,1,1,1.0
126,6,392.03,259.43,120.88999999999999,47.23000000000002,1,1,1.0
126,7,838.33,212.3,87.75,73.09999999999997,1,1,1.0
127,3,207.27,245.2,96.98999999999998,51.150000000000034,1,1,1.0
127,4,38.01,310.49,483.99,207.29999999999995,1,1,1.0
127,5,119.19,294.01,111.80000000000001,41.06,1,1,1.0
127,6,378.0,260.6,120.88,47.22999999999996,1,1,1.0
127,7,832.48,212.3,87.75,73.09999999999997,1,1,1.0
128,3,207.27,245.5,96.98999999999998,51.139999999999986,1,1,1.0
128,4,14.61,304.6,493.39,224.89,1,1,1.0
128,5,96.9,294.0,134.09,41.06999999999999,1,1,1.0
128,6,367.47,265.31,120.88999999999999,51.870000000000005,1,1,1.0
128,7,830.14,212.3,87.75,73.09999999999997,1,1,1.0
129,3,207.27,245.79,96.98999999999998,51.150000000000006,1,1,1.0
129,4,0.0,304.6,508.0,235.39999999999998,1,1,1.0
129,5,81.69,297.51,134.09,41.06999999999999,1,1,1.0
129,6,344.07,265.31,120.88999999999999,51.870000000000005,1,1,1.0
129,7,827.8,212.3,87.75,73.09999999999997,1,1,1.0
130,3,207.27,246.08,96.98999999999998,51.150000000000006,1,1,1.0
130,4,0.0,313.93,478.73,224.90000000000003,1,1,1.0
130,5,66.49,298.68,134.09000000000003,41.06999999999999,1,1,1.0
130,6,332.38,267.65,120.88,51.870000000000005,1,1,1.0
130,7,812.55,211.13,97.15000000000009,79.0,1,1,1.0
131,3,207.27,246.37,96.98999999999998,51.14999999999998,1,1,1.0
131,4,0.0,313.93,465.9,224.90000000000003,1,1,1.0
131,5,47.77,301.02,134.09,41.06,1,1,1.0
131,6,318.34,268.82,120.89000000000004,51.870000000000005,1,1,1.0
131,7,807.87,211.13,97.14999999999998,79.0,1,1,1.0
132,3,207.27,246.67,96.98999999999998,51.140000000000015,1,1,1.0
132,4,0.0,313.93,455.4,224.90000000000003,1,1,1.0
132,5,27.88,302.19,134.09,41.06,1,1,1.0
132,6,305.47,271.16,120.88999999999999,51.86999999999995,1,1,1.0
132,7,803.19,211.13,97.14999999999998,79.0,1,1,1.0
133,3,207.27,246.96,96.98999999999998,51.150000000000006,1,1,1.0
133,4,0.0,313.93,427.3,224.90000000000003,1,1,1.0
133,5,0.98,305.7,134.09,41.06,1,1,1.0
133,6,290.26,268.82,120.88999999999999,51.870000000000005,1,1,1.0
